"조회일자","지역(시)","지역(군)","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평년 기온(°C)","평년 최고 기온(°C)","평년 최저 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)","평년 습도(%)","평균 운량(1/10)","전년 운량(1/10)","평년 운량(1/10)","평균 적설량(cm)","전년 적설량(cm)","평년 적설량(cm)","평균 순간최대풍속(m/s)","전년 순간최대풍속(m/s)","평년 순간최대풍속(m/s)"
"20240926","경기도","동두천시","21.3","27.2","18.2","19.4","18.3","25.4","12.9","0.6","12.2","1.0","5.4","0.0","6.8","13.31","3.81","0.0","90.9","98.5","71.4","5.4","7.3","0.0","0.0","0.0","0.0","5.0","4.2","1.1"
"20240926","경기도","파주시","21.1","27.2","17.5","19.3","18.1","25.1","12.7","1.5","11.4","1.2","6.6","0.0","6.8","15.88","4.12","0.0","89.0","99.0","77.4","5.3","6.0","0.0","0.0","0.0","0.0","6.4","5.4","1.2"
"20240925","경기도","수원시","23.0","27.7","17.4","21.6","19.8","25.2","15.1","0.0","0.1","1.7","5.3","2.0","6.9","13.97","12.07","0.0","70.1","66.8","71.6","7.6","9.3","4.4","0.0","0.0","0.0","5.7","6.1","1.4"
"20240925","경기도","이천시","21.3","28.4","14.9","20.7","18.0","24.9","12.7","0.0","1.7","2.2","6.5","3.1","6.3","0.0","0.0","0.0","82.4","80.8","73.1","7.4","9.0","0.0","0.0","0.0","0.0","4.5","3.7","0.8"
"20240925","경기도","양평군","20.9","27.0","15.3","20.5","18.1","24.9","13.0","0.0","2.8","1.9","6.4","3.3","6.6","0.0","0.0","0.0","78.8","75.3","77.2","6.5","8.8","0.0","0.0","0.0","0.0","3.8","3.4","0.9"
"20240925","경기도","동두천시","20.8","26.3","14.1","19.7","18.5","25.7","13.0","0.0","1.8","0.8","5.9","3.1","7.4","14.06","12.94","0.0","83.4","80.0","70.7","6.3","9.1","0.0","0.0","0.0","0.0","5.1","3.2","1.1"
"20240925","경기도","파주시","20.8","27.4","14.5","19.2","18.2","25.5","12.7","0.0","0.0","1.0","6.1","1.9","7.5","16.77","11.57","0.0","82.3","88.1","76.7","7.1","9.5","0.0","0.0","0.0","0.0","6.1","5.6","1.2"
"20240924","경기도","수원시","20.5","26.1","15.7","21.2","19.8","25.2","15.1","0.0","0.0","1.6","10.6","8.7","7.0","21.13","18.56","0.0","61.3","58.0","71.5","2.5","5.9","4.3","0.0","0.0","0.0","6.3","7.9","1.4"
"20240924","경기도","이천시","18.4","26.1","12.3","19.8","18.0","24.8","12.6","0.0","0.0","2.2","9.3","7.2","6.4","0.0","0.0","0.0","77.1","71.0","73.1","2.1","4.9","0.0","0.0","0.0","0.0","4.0","6.3","0.8"
"20240924","경기도","양평군","18.4","24.8","13.1","20.2","18.1","24.9","13.0","0.0","0.0","1.7","10.6","9.1","6.7","0.0","0.0","0.0","71.1","64.4","76.9","1.6","4.8","0.0","0.0","0.0","0.0","3.9","7.4","0.9"
"20240924","경기도","동두천시","18.3","25.6","12.1","19.5","18.5","25.7","13.0","0.0","0.0","0.3","10.7","8.6","7.4","21.15","18.27","0.0","72.5","66.5","70.4","0.5","4.6","0.0","0.0","0.0","0.0","3.3","5.8","1.1"
"20240924","경기도","파주시","17.6","25.2","12.0","18.9","18.2","25.5","12.7","0.0","0.0","0.3","10.3","8.1","7.7","20.77","17.89","0.0","80.9","77.4","76.2","0.6","5.5","0.0","0.0","0.0","0.0","5.9","7.7","1.3"
"20240923","경기도","수원시","20.5","25.6","15.9","21.3","19.8","25.1","15.1","0.0","0.0","3.1","10.2","9.7","6.9","21.02","16.64","0.0","60.6","66.1","72.1","1.6","5.1","4.4","0.0","0.0","0.0","7.5","6.5","1.4"
"20240923","경기도","이천시","19.1","25.7","13.8","18.8","18.0","24.7","12.7","0.0","0.0","5.2","9.2","6.5","6.3","0.0","0.0","0.0","72.4","81.3","73.8","1.6","5.9","0.0","0.0","0.0","0.0","4.9","3.4","0.9"
"20240923","경기도","양평군","19.7","25.1","15.1","19.9","18.2","24.8","13.1","0.0","0.0","3.9","11.1","8.6","6.5","0.0","0.0","0.0","62.1","70.5","77.3","0.5","4.0","0.0","0.0","0.0","0.0","6.7","6.2","0.9"
"20240923","경기도","동두천시","18.6","24.5","14.0","19.6","18.5","25.3","13.1","0.0","0.0","1.4","10.7","10.8","6.9","21.36","18.71","0.0","74.0","75.4","71.6","0.4","4.4","0.0","0.0","0.0","0.0","4.7","7.2","1.1"
"20240923","경기도","파주시","17.8","24.7","12.3","19.1","18.3","25.3","13.0","0.0","0.0","1.4","10.4","10.5","7.3","21.16","18.76","0.0","77.9","82.0","77.2","0.6","4.6","0.0","0.0","0.0","0.0","6.7","6.8","1.3"
"20240922","경기도","수원시","21.0","25.4","16.5","19.7","19.9","25.1","15.4","0.0","0.0","5.0","4.0","10.9","6.5","15.18","19.87","0.0","67.6","73.5","72.1","5.3","2.1","4.6","0.0","0.0","0.0","7.1","4.7","1.5"
"20240922","경기도","이천시","20.5","26.3","16.4","17.8","18.1","24.7","12.8","0.0","0.0","7.2","3.1","6.7","6.0","0.0","0.0","0.0","75.6","86.5","74.1","5.4","2.4","0.0","0.0","0.0","0.0","6.9","3.5","0.9"
"20240922","경기도","양평군","21.1","25.1","17.3","18.3","18.3","24.8","13.3","0.0","0.0","5.2","4.6","8.1","6.4","0.0","0.0","0.0","65.0","77.6","77.3","5.3","2.8","0.0","0.0","0.0","0.0","6.8","5.0","1.0"
"20240922","경기도","동두천시","19.1","25.1","15.8","17.7","18.5","25.1","13.4","0.0","0.0","2.4","4.8","9.2","6.4","15.26","20.12","0.0","82.3","78.8","71.8","4.3","2.8","0.0","0.0","0.0","0.0","6.5","3.8","1.2"
"20240922","경기도","파주시","18.7","25.2","14.6","17.6","18.4","25.1","13.3","0.0","0.0","2.0","6.7","8.2","6.9","16.99","19.45","0.0","79.4","83.9","77.3","4.8","2.9","0.0","0.0","0.0","0.0","7.3","4.1","1.4"
"20240921","경기도","수원시","19.4","22.1","17.1","19.7","20.1","25.4","15.4","72.4","0.0","5.0","0.0","1.2","6.5","5.08","10.12","0.0","83.5","70.3","71.7","9.5","7.8","4.7","0.0","0.0","0.0","9.9","7.1","1.5"
"20240921","경기도","이천시","18.3","20.6","16.6","18.9","18.2","24.9","12.9","53.4","0.0","7.2","0.0","0.3","6.0","0.0","0.0","0.0","94.1","78.3","73.8","9.6","7.0","0.0","0.0","0.0","0.0","8.4","9.2","0.9"
"20240921","경기도","양평군","19.3","22.1","17.4","19.6","18.5","25.1","13.4","38.8","0.0","5.7","0.0","1.4","6.4","0.0","0.0","0.0","81.8","70.6","76.8","9.0","7.9","0.0","0.0","0.0","0.0","8.3","7.9","1.0"
"20240921","경기도","동두천시","18.2","22.9","15.6","18.2","18.7","25.1","13.5","27.3","0.0","3.9","0.4","0.8","6.3","8.58","11.04","0.0","88.8","79.6","71.8","8.5","7.5","0.0","0.0","0.0","0.0","7.0","10.0","1.2"
"20240921","경기도","파주시","18.3","23.5","15.7","17.8","18.6","25.1","13.6","13.2","0.0","2.8","1.0","0.9","6.5","9.96","10.96","0.0","85.3","85.3","77.7","8.0","7.5","0.0","0.0","0.0","0.0","10.6","9.5","1.4"
"20240920","경기도","수원시","24.8","27.7","19.6","20.7","20.3","25.7","15.7","94.8","36.6","5.7","0.1","0.0","6.5","3.79","1.81","0.0","92.9","89.8","71.8","9.8","9.9","4.8","0.0","0.0","0.0","8.1","8.9","1.6"
"20240920","경기도","이천시","24.3","27.4","17.1","19.8","18.6","25.2","13.4","30.9","62.2","7.6","0.0","0.0","6.0","0.0","0.0","0.0","98.4","98.0","73.6","10.0","8.5","0.0","0.0","0.0","0.0","7.8","8.2","1.0"
"20240920","경기도","양평군","24.3","27.9","18.1","20.6","18.8","25.4","13.8","36.5","26.0","6.8","0.1","0.0","6.3","0.0","0.0","0.0","90.3","86.0","76.3","9.9","8.8","0.0","0.0","0.0","0.0","9.0","11.5","1.0"
"20240920","경기도","동두천시","22.7","27.6","16.2","19.8","18.9","25.2","13.9","85.1","8.0","6.7","0.0","0.0","6.2","4.32","3.63","0.0","99.6","95.1","72.2","9.8","9.4","0.0","0.0","0.0","0.0","10.0","7.3","1.3"
"20240920","경기도","파주시","23.0","27.0","16.1","20.1","18.9","25.2","14.0","69.2","0.0","5.0","0.1","0.0","6.3","3.82","4.37","0.0","99.6","96.3","78.0","9.8","9.1","0.0","0.0","0.0","0.0","11.0","9.8","1.5"
"20240919","경기도","수원시","28.4","33.0","25.4","23.3","20.7","26.0","16.2","0.0","0.0","7.0","3.1","2.2","6.3","13.5","11.25","0.0","76.1","84.9","71.9","8.8","8.1","5.0","0.0","0.0","0.0","4.4","5.5","1.6"
"20240919","경기도","이천시","26.8","31.3","23.3","22.6","19.1","25.5","14.0","0.0","0.0","8.7","1.8","2.9","5.8","0.0","0.0","0.0","91.6","89.1","73.6","9.1","7.8","0.0","0.0","0.0","0.0","2.7","3.4","1.0"
"20240919","경기도","양평군","26.8","31.0","23.7","22.3","19.3","25.6","14.3","0.0","0.0","7.8","2.7","3.0","6.2","0.0","0.0","0.0","84.9","86.8","76.1","8.8","8.3","0.0","0.0","0.0","0.0","4.1","5.5","1.1"
"20240919","경기도","동두천시","27.4","30.7","24.8","22.8","19.3","25.5","14.4","0.0","0.0","7.9","2.4","0.8","6.1","11.14","9.22","0.0","90.9","89.4","72.5","8.8","8.1","0.0","0.0","0.0","0.0","3.4","6.1","1.3"
"20240919","경기도","파주시","27.0","30.8","24.2","22.9","19.3","25.5","14.5","0.0","0.0","6.7","1.6","1.7","6.2","11.59","10.55","0.0","91.6","91.6","78.3","9.5","8.6","0.0","0.0","0.0","0.0","3.0","6.7","1.5"
"20240918","경기도","수원시","29.1","34.0","25.2","24.2","21.1","26.3","16.6","0.0","0.0","5.9","8.4","6.6","6.4","18.41","15.85","0.0","75.8","82.5","71.3","6.0","3.6","5.0","0.0","0.0","0.0","7.0","7.0","1.6"
"20240918","경기도","이천시","27.7","34.0","24.0","24.1","19.5","25.9","14.4","24.9","0.1","6.3","4.6","3.0","5.9","0.0","0.0","0.0","88.5","87.1","73.0","6.6","5.1","0.0","0.0","0.0","0.0","7.9","5.2","1.0"
"20240918","경기도","양평군","28.0","33.3","24.8","23.9","19.7","26.1","14.7","1.5","0.0","6.1","6.7","3.6","6.4","0.0","0.0","0.0","80.0","85.6","75.3","7.4","5.0","0.0","0.0","0.0","0.0","7.7","4.5","1.1"
"20240918","경기도","동두천시","27.2","31.8","24.5","23.5","19.8","26.0","14.8","0.0","1.5","7.6","3.8","6.7","6.3","12.06","15.29","0.0","92.1","88.6","72.1","8.3","6.0","0.0","0.0","0.0","0.0","3.1","5.9","1.4"
"20240918","경기도","파주시","26.9","31.6","24.1","23.2","19.7","26.0","14.8","0.0","0.0","5.8","3.8","7.0","6.3","12.58","17.86","0.0","92.4","88.5","77.8","7.9","4.5","0.0","0.0","0.0","0.0","3.9","5.1","1.5"
"20240917","경기도","수원시","28.8","33.6","26.1","24.7","21.5","26.7","16.9","0.0","0.0","4.7","5.5","6.4","6.7","16.37","15.91","0.0","75.4","83.1","71.1","6.4","7.3","4.9","0.0","0.0","0.0","6.0","4.8","1.6"
"20240917","경기도","이천시","28.4","33.6","24.6","24.6","19.9","26.3","14.8","0.0","0.0","5.0","7.1","1.5","6.2","0.0","0.0","0.0","84.4","89.0","72.7","6.6","6.8","0.0","0.0","0.0","0.0","3.6","3.2","1.0"
"20240917","경기도","양평군","28.1","33.6","24.5","24.0","20.1","26.5","15.1","0.0","7.4","5.2","6.2","3.8","6.5","0.0","0.0","0.0","80.0","89.3","75.0","7.1","7.8","0.0","0.0","0.0","0.0","4.8","3.8","1.1"
"20240917","경기도","동두천시","26.2","31.4","23.2","23.6","20.2","26.4","15.2","0.2","2.9","7.2","1.4","4.8","6.4","9.59","13.65","0.0","94.4","91.5","72.4","7.9","8.3","0.0","0.0","0.0","0.0","2.6","4.2","1.4"
"20240917","경기도","파주시","25.6","30.1","22.3","23.4","20.1","26.5","15.2","1.7","0.0","5.4","0.2","5.4","6.4","8.47","14.71","0.0","92.5","91.6","78.2","8.5","8.0","0.0","0.0","0.0","0.0","3.8","5.3","1.5"
"20240916","경기도","수원시","27.6","32.3","23.3","23.8","21.7","26.7","17.4","1.9","3.6","4.9","7.5","0.1","6.6","18.96","6.27","0.0","69.1","89.8","71.4","7.9","9.9","5.0","0.0","0.0","0.0","8.9","4.5","1.6"
"20240916","경기도","이천시","26.1","31.9","21.0","23.1","20.2","26.3","15.3","0.0","6.9","5.5","2.6","0.0","6.1","0.0","0.0","0.0","80.6","96.8","73.0","8.5","9.8","0.0","0.0","0.0","0.0","3.9","4.7","1.1"
"20240916","경기도","양평군","26.3","30.8","22.1","23.0","20.4","26.6","15.5","0.0","16.0","5.0","6.9","0.1","6.4","0.0","0.0","0.0","72.9","91.8","75.4","7.4","9.5","0.0","0.0","0.0","0.0","5.1","5.7","1.1"
"20240916","경기도","동두천시","23.5","29.3","19.8","23.1","20.5","26.6","15.6","10.5","8.7","6.0","4.5","0.8","6.1","12.38","7.77","0.0","92.0","94.3","73.0","7.1","9.4","0.0","0.0","0.0","0.0","4.7","3.2","1.4"
"20240916","경기도","파주시","23.4","28.7","20.0","22.8","20.4","26.7","15.6","0.8","0.0","4.7","4.4","0.8","6.2","12.38","8.18","0.0","87.9","95.1","79.0","6.4","9.1","0.0","0.0","0.0","0.0","6.8","5.1","1.5"
"20240915","경기도","수원시","27.5","32.3","23.8","22.1","21.9","26.7","17.6","0.0","5.6","5.1","7.6","0.0","6.4","15.17","5.32","0.0","75.4","85.8","72.2","2.3","10.0","5.1","0.0","0.0","0.0","9.0","5.9","1.6"
"20240915","경기도","이천시","26.5","31.6","21.6","21.0","20.3","26.3","15.5","0.0","15.4","5.7","5.4","0.0","5.8","0.0","0.0","0.0","84.8","98.5","73.8","4.8","10.0","0.0","0.0","0.0","0.0","7.8","3.9","1.0"
"20240915","경기도","양평군","26.9","31.0","23.6","21.2","20.5","26.6","15.8","0.0","4.8","5.2","4.8","0.0","6.3","0.0","0.0","0.0","75.3","90.4","76.4","5.3","10.0","0.0","0.0","0.0","0.0","9.0","4.2","1.0"
"20240915","경기도","동두천시","24.8","29.0","21.8","21.5","20.6","26.7","15.8","0.0","1.1","4.5","4.6","0.1","5.9","12.71","5.77","0.0","87.4","89.5","73.9","6.4","10.0","0.0","0.0","0.0","0.0","6.3","5.1","1.3"
"20240915","경기도","파주시","24.3","29.1","21.0","20.9","20.5","26.8","15.8","0.0","0.0","4.0","7.0","0.0","6.0","16.68","5.2","0.0","85.0","93.0","79.8","5.8","9.9","0.0","0.0","0.0","0.0","8.6","4.8","1.4"
"20240914","경기도","수원시","27.0","31.0","24.8","23.0","21.9","26.6","17.8","0.2","0.2","4.7","4.2","1.6","6.0","12.85","11.61","0.0","85.3","75.5","73.2","5.5","8.9","5.4","0.0","0.0","0.0","5.5","7.4","1.6"
"20240914","경기도","이천시","26.6","29.7","24.9","21.6","20.3","26.3","15.8","7.0","1.7","5.5","0.8","0.0","5.4","0.0","0.0","0.0","94.8","89.4","74.6","7.4","9.4","0.0","0.0","0.0","0.0","3.9","3.4","1.0"
"20240914","경기도","양평군","26.4","28.9","24.8","22.4","20.6","26.6","16.1","0.4","0.8","5.0","2.9","0.0","5.9","0.0","0.0","0.0","90.1","77.8","77.4","6.9","9.4","0.0","0.0","0.0","0.0","3.9","6.5","1.0"
"20240914","경기도","동두천시","26.4","30.6","22.8","21.8","20.6","26.6","15.9","0.0","0.0","4.0","4.6","4.5","5.5","12.71","12.98","0.0","92.9","84.6","75.1","6.0","7.9","0.0","0.0","0.0","0.0","5.2","7.5","1.3"
"20240914","경기도","파주시","26.1","31.0","22.6","22.0","20.5","26.6","16.0","0.0","0.0","2.6","5.5","6.1","5.6","15.3","16.14","0.0","89.5","83.9","80.8","6.1","8.1","0.0","0.0","0.0","0.0","4.2","6.7","1.4"
"20240913","경기도","수원시","26.3","29.4","24.7","21.4","22.0","26.6","17.9","3.7","34.9","5.6","0.5","0.0","5.7","7.46","3.36","0.0","88.9","89.1","74.3","9.8","10.0","5.7","0.0","0.0","0.0","6.0","5.9","1.6"
"20240913","경기도","이천시","25.8","30.0","23.7","20.6","20.4","26.3","16.0","1.6","33.6","6.1","0.2","0.0","5.3","0.0","0.0","0.0","95.8","99.3","75.3","9.8","10.0","0.0","0.0","0.0","0.0","4.8","4.6","1.0"
"20240913","경기도","양평군","25.5","28.6","23.3","21.0","20.7","26.5","16.3","2.6","34.9","5.8","0.1","0.0","5.6","0.0","0.0","0.0","91.3","91.8","78.4","9.8","10.0","0.0","0.0","0.0","0.0","4.2","3.4","1.0"
"20240913","경기도","동두천시","24.6","27.8","23.2","20.3","20.6","26.4","16.2","28.7","16.5","4.3","0.0","0.0","5.3","4.8","3.48","0.0","99.0","95.8","75.8","9.5","10.0","0.0","0.0","0.0","0.0","7.8","4.4","1.2"
"20240913","경기도","파주시","24.2","26.9","22.6","20.3","20.5","26.4","16.2","22.9","0.0","3.5","0.0","0.0","5.4","3.97","3.54","0.0","99.3","98.3","82.0","8.6","9.9","0.0","0.0","0.0","0.0","8.2","4.8","1.4"
"20240912","경기도","수원시","25.7","26.5","25.0","24.8","22.1","26.7","18.0","34.8","0.0","5.9","0.0","9.7","5.5","3.99","17.9","0.0","94.1","72.3","74.9","10.0","7.5","5.8","0.0","0.0","0.0","4.7","5.8","1.5"
"20240912","경기도","이천시","24.7","25.4","23.8","24.1","20.5","26.4","16.1","141.2","0.0","6.1","0.0","7.7","5.2","0.0","0.0","0.0","100.0","80.1","75.7","9.9","7.1","0.0","0.0","0.0","0.0","4.6","3.6","1.0"
"20240912","경기도","양평군","24.4","25.1","23.4","23.9","20.7","26.5","16.4","66.2","0.0","6.6","0.0","9.2","5.5","0.0","0.0","0.0","95.1","78.0","79.1","9.9","6.6","0.0","0.0","0.0","0.0","3.7","3.8","1.0"
"20240912","경기도","동두천시","23.9","26.2","22.6","23.3","20.7","26.5","16.3","21.0","0.0","5.7","0.0","6.9","5.3","4.17","16.12","0.0","98.6","82.8","76.0","10.0","6.8","0.0","0.0","0.0","0.0","3.3","3.3","1.2"
"20240912","경기도","파주시","23.9","26.5","22.5","23.2","20.5","26.3","16.2","2.0","0.0","5.9","0.0","6.6","5.4","4.96","16.93","0.0","95.3","87.4","82.3","9.9","6.8","0.0","0.0","0.0","0.0","5.6","3.3","1.4"
"20240911","경기도","수원시","27.1","33.9","24.1","24.6","22.1","26.7","18.2","2.9","0.0","5.6","5.0","7.8","5.3","11.64","17.52","0.0","81.5","72.1","75.5","6.5","6.4","5.9","0.0","0.0","0.0","8.2","6.5","1.5"
"20240911","경기도","이천시","27.7","34.5","23.3","24.6","20.6","26.5","16.2","19.0","0.0","5.0","5.6","4.3","5.1","0.0","0.0","0.0","83.8","79.0","75.9","6.0","6.5","0.0","0.0","0.0","0.0","6.4","3.6","1.0"
"20240911","경기도","양평군","27.6","33.7","23.8","24.7","20.8","26.6","16.6","32.3","0.0","6.2","6.2","6.6","5.3","0.0","0.0","0.0","80.8","75.5","79.3","4.9","6.5","0.0","0.0","0.0","0.0","6.9","4.5","1.0"
"20240911","경기도","동두천시","27.1","35.0","21.8","23.8","20.8","26.5","16.4","0.9","0.0","6.6","7.3","8.6","5.4","17.2","18.62","0.0","86.3","80.3","76.0","5.0","6.0","0.0","0.0","0.0","0.0","5.1","4.8","1.2"
"20240911","경기도","파주시","27.0","34.5","21.3","23.3","20.5","26.2","16.2","0.3","0.0","8.0","9.8","9.5","5.6","20.99","19.51","0.0","84.3","83.5","82.1","4.4","4.9","0.0","0.0","0.0","0.0","5.9","4.0","1.3"
"20240910","경기도","수원시","28.3","33.8","24.1","24.5","22.4","27.0","18.5","0.0","0.0","5.0","9.3","8.7","5.5","18.64","18.74","0.0","71.1","72.6","75.2","1.8","6.0","5.9","0.0","0.0","0.0","6.3","6.0","1.5"
"20240910","경기도","이천시","27.7","34.2","23.3","24.3","20.9","26.8","16.4","0.0","0.0","4.4","8.2","7.1","5.5","0.0","0.0","0.0","83.5","80.5","75.2","1.8","3.6","0.0","0.0","0.0","0.0","3.5","3.2","1.0"
"20240910","경기도","양평군","28.0","33.2","23.7","24.5","21.1","27.0","16.8","0.0","0.0","5.2","10.8","10.3","5.6","0.0","0.0","0.0","74.8","76.5","78.5","1.5","5.1","0.0","0.0","0.0","0.0","4.1","4.8","1.0"
"20240910","경기도","동두천시","27.0","33.4","22.7","23.5","21.0","26.7","16.7","0.0","0.0","5.5","9.7","7.5","5.5","18.44","15.64","0.0","85.0","84.9","75.4","2.1","6.5","0.0","0.0","0.0","0.0","5.7","4.9","1.3"
"20240910","경기도","파주시","26.6","32.7","22.5","23.1","20.7","26.4","16.4","0.0","0.0","7.0","10.9","5.6","5.8","20.82","16.5","0.0","83.4","87.6","81.4","1.9","6.8","0.0","0.0","0.0","0.0","5.6","4.1","1.3"
"20240909","경기도","수원시","27.5","33.0","22.4","24.7","22.6","27.3","18.6","0.0","0.0","5.2","9.0","10.4","5.9","19.82","21.72","0.0","73.9","71.6","75.0","2.4","2.6","5.6","0.0","0.0","0.0","6.4","5.4","1.6"
"20240909","경기도","이천시","26.9","33.0","22.1","23.7","21.1","27.1","16.5","0.0","0.0","4.4","7.6","9.1","5.8","0.0","0.0","0.0","83.5","80.0","74.9","2.9","2.4","0.0","0.0","0.0","0.0","3.5","3.0","1.0"
"20240909","경기도","양평군","26.7","32.2","23.0","23.7","21.4","27.3","17.0","0.0","0.0","5.2","9.0","11.2","5.8","0.0","0.0","0.0","78.0","74.5","78.0","3.5","3.5","0.0","0.0","0.0","0.0","4.3","4.0","1.1"
"20240909","경기도","동두천시","26.0","31.8","20.9","23.7","21.2","26.9","16.9","0.0","0.0","6.3","6.9","10.5","5.8","16.77","22.27","0.0","85.4","79.0","75.0","3.6","2.9","0.0","0.0","0.0","0.0","3.7","4.3","1.4"
"20240909","경기도","파주시","25.8","32.2","20.5","22.8","20.9","26.5","16.4","0.0","0.0","8.4","10.3","10.2","6.3","19.27","20.6","0.0","85.6","84.1","81.0","3.5","3.9","0.0","0.0","0.0","0.0","4.8","3.5","1.4"
"20240908","경기도","수원시","25.9","31.6","21.7","24.1","22.7","27.5","18.8","0.0","0.0","4.2","10.7","11.9","5.9","21.46","23.35","0.0","75.4","63.8","74.8","2.5","0.0","5.5","0.0","0.0","0.0","5.4","6.0","1.6"
"20240908","경기도","이천시","25.4","32.3","20.4","22.3","21.3","27.2","16.7","0.0","0.0","3.8","8.1","9.9","5.8","0.0","0.0","0.0","82.9","74.5","74.8","2.3","0.0","0.0","0.0","0.0","0.0","4.3","3.3","1.0"
"20240908","경기도","양평군","25.2","31.2","20.9","22.7","21.6","27.5","17.2","0.0","0.0","4.3","9.3","11.8","5.9","0.0","0.0","0.0","78.1","72.6","77.8","2.8","1.0","0.0","0.0","0.0","0.0","4.7","4.2","1.1"
"20240908","경기도","동두천시","25.1","31.9","19.8","22.4","21.3","27.1","17.0","0.0","0.0","5.4","9.9","11.2","5.9","20.42","22.72","0.0","83.9","74.3","74.9","2.8","0.9","0.0","0.0","0.0","0.0","3.7","4.3","1.4"
"20240908","경기도","파주시","24.2","30.5","19.6","22.5","21.0","26.8","16.4","0.0","0.0","7.6","9.7","11.4","6.5","19.12","22.96","0.0","85.9","80.4","80.2","3.0","1.4","0.0","0.0","0.0","0.0","3.8","5.4","1.4"
"20240907","경기도","수원시","25.9","30.8","22.4","25.8","22.8","27.5","19.0","0.0","0.0","4.8","8.4","12.0","5.7","18.92","23.62","0.0","74.6","53.6","74.8","3.8","0.0","5.7","0.0","0.0","0.0","5.3","6.3","1.7"
"20240907","경기도","이천시","24.7","30.9","20.6","23.3","21.5","27.2","16.9","0.3","0.0","4.6","6.5","9.9","5.5","0.0","0.0","0.0","85.5","72.4","74.9","4.9","0.0","0.0","0.0","0.0","0.0","3.3","3.8","1.0"
"20240907","경기도","양평군","24.5","29.7","20.7","23.5","21.7","27.5","17.4","0.0","0.0","4.8","9.0","11.8","5.7","0.0","0.0","0.0","79.4","66.9","77.7","5.0","0.0","0.0","0.0","0.0","0.0","3.9","4.9","1.1"
"20240907","경기도","동두천시","24.4","30.4","20.5","23.5","21.5","27.1","17.2","0.0","0.0","5.1","9.0","11.3","5.6","18.83","23.55","0.0","83.9","71.4","74.9","4.1","0.0","0.0","0.0","0.0","0.0","6.9","4.4","1.4"
"20240907","경기도","파주시","24.1","30.2","20.6","23.2","21.1","26.8","16.6","0.0","0.0","5.8","8.3","11.5","6.2","20.33","23.19","0.0","83.8","82.0","80.0","4.1","0.0","0.0","0.0","0.0","0.0","4.2","5.6","1.5"
"20240906","경기도","수원시","24.3","26.3","23.3","27.0","23.1","27.8","19.2","0.9","0.0","5.2","0.4","7.8","6.0","5.66","15.79","0.0","83.9","67.1","74.2","9.8","1.5","5.6","0.0","0.0","0.0","6.3","7.0","1.7"
"20240906","경기도","이천시","22.7","24.4","20.8","25.6","21.7","27.5","17.1","5.3","0.0","5.7","0.0","9.0","5.8","0.0","0.0","0.0","96.1","77.9","74.6","9.6","1.8","0.0","0.0","0.0","0.0","4.9","4.2","1.0"
"20240906","경기도","양평군","22.7","23.9","20.9","26.0","22.0","27.8","17.6","11.7","0.0","5.1","0.0","9.7","6.0","0.0","0.0","0.0","87.8","69.4","77.3","9.8","1.4","0.0","0.0","0.0","0.0","5.2","5.6","1.1"
"20240906","경기도","동두천시","22.9","25.3","21.1","25.3","21.7","27.5","17.4","0.4","0.0","4.7","0.0","8.0","5.7","4.05","17.96","0.0","88.8","78.8","74.5","9.3","2.0","0.0","0.0","0.0","0.0","5.0","6.9","1.4"
"20240906","경기도","파주시","23.0","26.1","20.6","24.9","21.4","27.1","17.0","0.3","0.0","4.4","0.0","11.5","6.2","5.69","22.78","0.0","88.8","82.5","79.7","9.3","1.0","0.0","0.0","0.0","0.0","5.2","5.7","1.6"
"20240905","경기도","수원시","26.3","29.7","24.0","27.1","23.3","27.9","19.4","5.2","0.0","5.5","2.6","8.0","5.7","12.4","19.74","0.0","79.0","71.3","74.8","8.8","4.8","5.6","0.0","0.0","0.0","9.2","7.8","1.7"
"20240905","경기도","이천시","25.5","31.7","21.8","26.4","21.9","27.5","17.4","1.7","0.0","6.6","1.7","6.7","5.4","0.0","0.0","0.0","86.0","83.1","75.5","7.8","6.0","0.0","0.0","0.0","0.0","6.7","3.4","1.0"
"20240905","경기도","양평군","24.5","29.3","22.1","26.1","22.1","27.8","17.9","9.1","0.0","5.7","2.0","6.9","5.7","0.0","0.0","0.0","83.8","79.8","78.2","8.6","7.1","0.0","0.0","0.0","0.0","7.1","3.2","1.1"
"20240905","경기도","동두천시","24.9","27.6","23.2","26.4","21.9","27.7","17.6","0.9","0.0","5.8","0.4","9.6","5.5","4.79","22.42","0.0","90.6","82.6","75.3","8.6","4.1","0.0","0.0","0.0","0.0","6.6","3.8","1.4"
"20240905","경기도","파주시","24.5","28.4","21.8","26.2","21.5","27.1","17.2","1.0","0.0","5.2","0.1","10.5","5.8","7.04","22.4","0.0","90.8","85.1","80.5","8.9","3.8","0.0","0.0","0.0","0.0","7.8","5.3","1.6"
"20240904","경기도","수원시","26.8","31.8","22.4","26.8","23.5","28.1","19.7","0.0","4.0","5.3","11.1","0.8","5.6","22.84","11.18","0.0","62.5","81.5","75.2","2.9","9.0","5.8","0.0","0.0","0.0","6.8","5.4","1.7"
