"조회일자","지역(시)","지역(군)","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평년 기온(°C)","평년 최고 기온(°C)","평년 최저 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)","평년 습도(%)","평균 운량(1/10)","전년 운량(1/10)","평년 운량(1/10)","평균 적설량(cm)","전년 적설량(cm)","평년 적설량(cm)","평균 순간최대풍속(m/s)","전년 순간최대풍속(m/s)","평년 순간최대풍속(m/s)"
"20231111","전라남도","여수시","8.0","13.5","4.7","16.8","12.7","16.2","9.7","0.0","0.0","1.8","8.0","6.7","6.2","13.26","11.75","0.0","37.6","65.8","61.0","4.0","3.8","3.8","0.0","0.0","0.0","16.5","10.3","4.4"
"20231110","전라남도","영광군","7.7","13.0","2.4","13.3","10.6","15.9","5.8","0.6","0.0","2.2","8.8","9.5","5.7","13.1","13.34","0.0","61.3","65.6","72.0","4.6","3.8","0.0","0.0","0.0","0.0","15.8","5.3","2.4"
"20231110","전라남도","강진군","9.4","16.4","4.6","13.7","11.1","16.7","6.1","2.7","0.0","1.9","2.2","3.4","5.6","9.18","10.2","0.0","59.5","69.3","69.2","7.6","7.3","0.0","0.0","0.0","0.0","14.1","4.7","2.7"
"20231110","전라남도","장흥군","9.2","15.7","4.5","12.8","10.6","17.0","5.0","2.9","0.0","2.2","2.8","4.5","5.4","0.0","0.0","0.0","58.1","66.8","70.7","7.5","6.4","0.0","0.0","0.0","0.0","12.2","5.0","1.9"
"20231110","전라남도","목포시","9.0","14.1","5.2","15.6","12.0","16.3","8.4","0.3","0.0","1.7","5.5","6.9","5.7","11.12","12.66","0.0","61.1","57.6","69.7","6.0","5.5","4.8","0.0","0.0","0.0","20.4","6.9","4.0"
"20231110","전라남도","신안군","9.5","13.2","8.2","15.6","12.9","15.4","11.0","0.0","0.0","2.4","5.7","3.6","5.3","11.61","8.23","0.0","71.3","73.3","72.3","7.1","8.1","5.1","0.0","0.0","0.0","25.3","9.1","6.4"
"20231110","전라남도","해남군","9.5","15.2","5.5","14.5","11.2","16.9","5.5","1.7","0.0","1.8","2.7","3.1","5.6","0.0","0.0","0.0","56.1","74.0","70.4","7.5","7.9","0.0","0.0","0.0","0.0","17.1","4.4","2.2"
"20231110","전라남도","고흥군","11.9","17.5","6.2","12.9","11.3","17.2","5.8","8.2","0.0","1.8","4.2","4.2","5.5","0.0","0.0","0.0","54.4","67.3","68.0","7.5","7.1","0.0","0.0","0.0","0.0","10.2","4.6","1.6"
"20231110","전라남도","완도군","10.6","17.5","5.9","15.3","12.4","16.6","8.8","2.1","0.2","2.2","3.7","3.1","5.2","0.0","0.0","0.0","56.4","70.5","69.4","7.9","7.6","0.0","0.0","0.0","0.0","10.2","3.4","3.5"
"20231110","전라남도","여수시","11.7","17.0","6.4","15.2","12.9","16.5","9.8","5.4","0.0","1.7","5.3","6.6","6.2","11.45","12.46","0.0","55.0","58.1","60.8","6.3","4.0","3.9","0.0","0.0","0.0","16.4","7.7","4.5"
"20231109","전라남도","영광군","14.7","20.6","6.4","10.9","11.3","16.4","6.6","14.8","0.0","2.6","1.1","8.7","4.9","5.65","13.06","0.0","77.8","74.3","74.5","7.4","5.4","0.0","0.0","0.0","0.0","7.8","3.7","2.3"
"20231109","전라남도","강진군","14.8","20.6","7.2","10.7","11.7","17.2","6.8","14.0","0.0","2.3","4.1","8.4","5.0","9.81","12.98","0.0","84.6","69.3","70.9","9.5","4.3","0.0","0.0","0.0","0.0","4.7","4.1","2.6"
"20231109","전라남도","장흥군","14.4","19.9","6.0","9.3","11.0","17.4","5.4","9.1","0.0","2.1","4.0","9.0","5.1","0.0","0.0","0.0","85.6","71.9","71.9","6.5","2.6","0.0","0.0","0.0","0.0","6.0","4.7","1.8"
"20231109","전라남도","목포시","16.1","21.2","10.6","12.9","12.4","16.7","8.8","11.8","0.0","1.8","3.7","9.3","5.4","9.01","13.34","0.0","76.8","66.9","71.1","7.0","1.5","5.0","0.0","0.0","0.0","15.7","4.6","4.0"
"20231109","전라남도","신안군","15.9","19.4","12.9","13.8","13.2","15.8","11.2","9.5","0.0","2.7","1.1","9.6","5.1","4.37","13.73","0.0","92.5","80.3","74.3","8.4","4.0","5.3","0.0","0.0","0.0","18.3","4.5","6.3"
"20231109","전라남도","해남군","16.4","21.7","8.8","9.9","11.6","17.4","5.8","8.4","0.0","1.9","4.2","9.1","5.2","0.0","0.0","0.0","80.3","77.4","71.5","6.9","4.8","0.0","0.0","0.0","0.0","10.3","4.7","2.2"
"20231109","전라남도","고흥군","16.2","21.9","9.1","9.9","11.7","17.6","6.2","9.2","0.0","1.9","4.0","8.4","5.2","0.0","0.0","0.0","84.6","71.0","69.1","7.5","2.6","0.0","0.0","0.0","0.0","3.1","4.8","1.5"
"20231109","전라남도","완도군","16.1","20.3","10.7","13.8","12.8","17.0","9.2","5.7","0.0","2.4","4.0","8.6","5.0","0.0","0.0","0.0","84.5","60.4","70.9","6.9","3.0","0.0","0.0","0.0","0.0","6.0","2.7","3.4"
"20231109","전라남도","여수시","16.6","20.3","13.0","13.9","13.3","16.8","10.2","1.6","0.0","1.6","4.3","8.3","5.9","10.44","13.67","0.0","76.1","61.8","62.3","7.3","2.1","4.1","0.0","0.0","0.0","5.8","7.2","4.4"
"20231108","전라남도","영광군","9.1","18.2","1.7","10.4","11.9","17.1","7.1","0.0","0.0","2.2","9.3","8.9","4.7","14.42","12.85","0.0","65.5","80.8","76.0","3.0","5.1","0.0","0.0","0.0","0.0","6.3","4.9","2.1"
"20231108","전라남도","강진군","10.1","18.0","2.4","10.7","12.1","17.8","7.2","0.0","0.0","2.3","8.7","8.9","4.8","15.19","14.25","0.0","74.8","73.6","71.9","0.0","0.6","0.0","0.0","0.0","0.0","4.7","5.8","2.4"
"20231108","전라남도","장흥군","9.3","17.4","1.3","9.5","11.2","17.9","5.5","0.0","0.0","2.4","9.2","9.4","5.0","0.0","0.0","0.0","75.5","76.3","72.7","3.1","0.1","0.0","0.0","0.0","0.0","6.4","4.8","1.7"
"20231108","전라남도","목포시","11.7","17.6","5.6","12.4","12.7","17.1","9.0","0.0","0.0","2.0","8.4","9.4","5.4","14.87","13.99","0.0","59.1","75.5","71.7","3.8","1.4","4.8","0.0","0.0","0.0","7.5","5.6","3.8"
"20231108","전라남도","신안군","12.9","16.6","10.6","13.8","13.5","16.0","11.5","0.0","0.0","2.2","7.4","9.7","5.2","13.48","13.99","0.0","69.6","86.3","75.6","5.3","0.0","5.2","0.0","0.0","0.0","7.8","3.3","6.0"
"20231108","전라남도","해남군","10.7","19.4","1.2","9.7","11.8","17.9","6.0","0.0","0.0","2.0","8.6","9.6","5.2","0.0","0.0","0.0","74.8","81.5","72.4","2.9","1.4","0.0","0.0","0.0","0.0","4.9","6.1","2.1"
"20231108","전라남도","고흥군","10.5","19.5","3.0","10.0","11.9","18.1","6.3","0.0","0.0","2.1","8.5","8.6","5.3","0.0","0.0","0.0","76.4","75.5","70.2","2.8","0.5","0.0","0.0","0.0","0.0","4.2","4.6","1.4"
"20231108","전라남도","완도군","11.6","17.8","5.4","14.1","13.1","17.5","9.4","0.0","0.0","2.7","8.6","9.5","5.1","0.0","0.0","0.0","72.1","66.5","71.7","3.0","0.1","0.0","0.0","0.0","0.0","6.4","4.1","3.2"
"20231108","전라남도","여수시","12.6","18.1","7.8","14.0","13.7","17.3","10.7","0.0","0.0","1.7","9.0","9.1","6.0","15.22","14.24","0.0","62.0","55.5","63.2","1.9","0.0","4.0","0.0","0.0","0.0","9.1","6.5","4.2"
"20231107","전라남도","영광군","10.4","13.8","5.1","8.7","12.2","17.6","7.1","0.1","0.0","2.2","4.0","9.1","5.2","10.07","13.57","0.0","65.6","69.8","76.4","4.9","1.5","0.0","0.0","0.0","0.0","12.5","6.2","2.0"
"20231107","전라남도","강진군","12.1","15.9","8.3","10.0","12.3","18.4","7.2","0.0","0.0","2.6","4.0","8.8","5.2","9.74","14.15","0.0","60.9","72.3","73.0","0.0","0.5","0.0","0.0","0.0","0.0","10.3","5.0","2.1"
"20231107","전라남도","장흥군","11.4","15.9","5.8","8.6","11.4","18.4","5.4","0.0","0.0","2.1","7.1","9.4","5.2","0.0","0.0","0.0","60.8","75.8","73.8","2.4","1.0","0.0","0.0","0.0","0.0","10.7","5.3","1.5"
"20231107","전라남도","목포시","11.5","13.6","8.0","11.5","13.0","17.5","9.2","0.0","0.0","2.0","3.9","9.6","5.5","9.43","14.11","0.0","65.1","65.0","72.3","4.3","1.3","4.6","0.0","0.0","0.0","16.1","4.6","3.6"
"20231107","전라남도","신안군","12.7","14.9","11.0","13.1","13.7","16.3","11.6","0.0","0.0","1.4","0.5","9.4","5.5","5.71","14.37","0.0","69.4","69.5","76.0","8.5","1.9","5.0","0.0","0.0","0.0","16.2","4.2","5.7"
"20231107","전라남도","해남군","12.0","15.5","7.6","8.4","11.9","18.4","5.9","0.0","0.0","2.0","5.7","9.6","5.4","0.0","0.0","0.0","63.0","79.4","73.3","3.5","1.0","0.0","0.0","0.0","0.0","11.3","5.2","1.9"
"20231107","전라남도","고흥군","12.6","16.9","6.1","8.8","12.1","18.5","6.3","0.0","0.0","2.1","7.7","8.5","5.3","0.0","0.0","0.0","59.0","77.5","71.3","2.0","1.0","0.0","0.0","0.0","0.0","13.5","5.2","1.3"
"20231107","전라남도","완도군","12.7","16.0","7.9","12.4","13.4","17.9","9.6","0.0","0.0","2.4","5.4","9.5","5.1","0.0","0.0","0.0","60.5","64.6","72.2","3.4","2.3","0.0","0.0","0.0","0.0","13.6","4.0","3.0"
"20231107","전라남도","여수시","11.9","15.2","9.3","12.7","14.0","17.6","10.9","0.0","0.0","1.9","8.5","9.0","6.0","14.73","14.14","0.0","51.4","60.3","64.3","1.9","0.0","4.0","0.0","0.0","0.0","16.9","8.9","3.9"
"20231106","전라남도","영광군","16.4","22.7","11.8","8.1","12.2","18.0","6.9","15.2","0.0","2.0","2.5","8.2","5.6","7.44","13.39","0.0","64.8","72.8","76.6","7.0","4.9","0.0","0.0","0.0","0.0","15.9","8.1","1.9"
"20231106","전라남도","강진군","17.2","23.5","12.7","8.9","12.4","18.7","7.0","23.1","0.0","2.1","2.4","9.0","5.6","6.83","14.52","0.0","70.5","71.1","74.4","0.0","2.5","0.0","0.0","0.0","0.0","13.0","7.4","2.1"
"20231106","전라남도","장흥군","17.1","23.0","11.9","7.4","11.3","18.7","5.0","26.2","0.0","2.0","3.6","9.6","5.4","0.0","0.0","0.0","68.3","74.9","74.4","6.6","2.6","0.0","0.0","0.0","0.0","12.7","6.8","1.4"
"20231106","전라남도","목포시","16.5","22.5","12.6","10.5","13.1","17.7","9.1","30.9","0.0","1.8","3.1","8.8","5.8","7.53","14.14","0.0","71.8","64.9","72.4","8.3","1.4","4.3","0.0","0.0","0.0","18.1","8.4","3.4"
"20231106","전라남도","신안군","15.9","20.5","12.1","12.1","13.8","16.5","11.7","10.4","0.0","1.7","5.0","8.0","5.7","9.63","12.96","0.0","72.4","63.8","76.3","7.1","2.5","4.8","0.0","0.0","0.0","26.6","5.6","5.4"
"20231106","전라남도","해남군","16.9","23.6","12.8","7.5","11.8","18.6","5.4","24.9","0.0","2.0","3.2","9.6","5.6","0.0","0.0","0.0","71.1","78.1","74.2","7.1","2.3","0.0","0.0","0.0","0.0","11.9","7.9","1.8"
"20231106","전라남도","고흥군","18.7","24.6","13.5","7.7","12.0","18.7","6.0","51.9","0.0","2.0","2.6","8.7","5.5","0.0","0.0","0.0","66.1","73.6","71.9","7.1","1.0","0.0","0.0","0.0","0.0","14.1","6.2","1.2"
"20231106","전라남도","완도군","17.4","23.3","13.4","11.7","13.4","18.1","9.5","59.2","0.0","2.4","2.5","9.5","5.4","0.0","0.0","0.0","70.6","59.9","72.6","7.4","2.9","0.0","0.0","0.0","0.0","15.4","6.2","2.7"
"20231106","전라남도","여수시","17.8","23.0","12.2","11.4","14.1","17.9","11.0","17.4","0.0","1.8","2.6","9.1","6.3","5.29","15.36","0.0","66.3","52.4","64.3","7.4","0.9","3.7","0.0","0.0","0.0","33.3","8.6","3.7"
"20231105","전라남도","영광군","20.9","23.7","18.8","6.7","12.0","18.2","6.4","6.5","0.0","1.3","1.4","10.2","6.2","5.23","15.84","0.0","82.0","64.3","75.9","8.9","0.9","0.0","0.0","0.0","0.0","13.2","9.0","1.8"
"20231105","전라남도","강진군","21.1","22.8","19.4","9.9","12.2","19.1","6.5","14.3","0.0","1.6","0.3","9.2","6.2","4.55","16.09","0.0","89.5","52.4","73.8","0.0","1.3","0.0","0.0","0.0","0.0","9.7","8.8","1.9"
"20231105","전라남도","장흥군","20.8","22.7","18.1","9.0","11.2","19.0","4.7","27.0","0.0","1.7","0.2","9.7","5.9","0.0","0.0","0.0","90.4","50.5","74.0","8.9","1.0","0.0","0.0","0.0","0.0","9.8","8.4","1.4"
"20231105","전라남도","목포시","21.1","23.0","19.8","9.4","13.2","18.0","9.1","7.1","0.0","1.5","0.1","9.8","6.2","3.95","15.83","0.0","85.9","59.8","71.8","9.1","0.3","3.9","0.0","0.0","0.0","13.7","13.1","3.3"
"20231105","전라남도","신안군","19.3","21.1","18.1","11.7","13.9","16.7","11.8","27.7","0.0","1.4","0.3","8.3","6.0","2.68","13.99","0.0","96.4","62.5","75.1","9.3","5.1","4.4","0.0","0.0","0.0","25.6","15.7","5.1"
"20231105","전라남도","해남군","21.5","23.5","19.8","9.5","11.7","18.9","5.1","2.9","0.0","1.6","0.0","9.8","6.1","0.0","0.0","0.0","86.1","58.8","73.9","9.3","1.1","0.0","0.0","0.0","0.0","9.0","11.4","1.7"
"20231105","전라남도","고흥군","21.9","24.3","18.9","8.7","12.0","19.0","5.7","23.3","0.0","1.7","0.9","8.8","6.0","0.0","0.0","0.0","85.5","47.4","71.9","8.6","1.3","0.0","0.0","0.0","0.0","11.8","8.4","1.1"
"20231105","전라남도","완도군","21.0","23.2","19.9","11.1","13.5","18.4","9.4","10.2","0.0","2.1","0.0","9.6","5.9","0.0","0.0","0.0","90.8","53.1","71.9","9.1","1.5","0.0","0.0","0.0","0.0","15.7","8.9","2.6"
"20231105","전라남도","여수시","20.4","22.3","18.9","10.3","14.2","18.1","11.0","8.8","0.0","1.6","1.8","9.4","6.7","6.69","16.02","0.0","85.5","36.3","63.6","9.0","0.0","3.2","0.0","0.0","0.0","19.2","11.8","3.6"
"20231104","전라남도","영광군","19.7","25.1","16.3","8.3","11.5","17.9","5.9","0.1","0.0","1.0","1.7","8.5","6.6","8.27","15.09","0.0","84.9","54.9","74.8","7.6","6.0","0.0","0.0","0.0","0.0","4.5","12.5","1.8"
"20231104","전라남도","강진군","20.0","25.2","15.1","9.7","11.9","19.0","6.2","1.5","0.0","1.2","1.8","9.1","6.6","8.39","15.83","0.0","87.3","51.8","72.7","8.5","2.8","0.0","0.0","0.0","0.0","5.9","11.1","1.9"
"20231104","전라남도","장흥군","19.6","24.7","13.6","9.2","11.0","18.8","4.4","0.5","0.0","1.5","2.4","9.4","6.1","0.0","0.0","0.0","85.0","50.1","73.1","7.6","2.0","0.0","0.0","0.0","0.0","6.1","10.4","1.4"
"20231104","전라남도","목포시","21.1","24.8","17.9","9.4","13.0","17.9","8.9","0.0","0.0","1.4","3.2","7.1","6.4","10.03","14.45","0.0","82.3","58.0","71.0","7.3","2.5","3.8","0.0","0.0","0.0","8.7","17.6","3.3"
"20231104","전라남도","신안군","19.0","22.6","17.5","10.0","13.8","16.6","11.7","0.0","0.0","1.1","1.6","7.2","6.0","7.43","12.64","0.0","94.8","62.8","73.7","9.4","3.9","4.3","0.0","0.0","0.0","8.9","18.6","5.1"
"20231104","전라남도","해남군","20.0","25.6","15.5","9.4","11.5","18.6","4.9","2.7","0.0","1.5","2.9","9.7","6.3","0.0","0.0","0.0","87.5","54.6","73.3","7.9","2.9","0.0","0.0","0.0","0.0","5.9","12.1","1.7"
"20231104","전라남도","고흥군","20.1","26.2","14.2","9.3","11.7","18.8","5.4","0.0","0.0","1.4","2.6","8.7","6.2","0.0","0.0","0.0","85.9","49.3","71.3","7.9","2.3","0.0","0.0","0.0","0.0","6.1","9.4","1.2"
"20231104","전라남도","완도군","20.6","25.6","16.8","10.3","13.3","18.2","9.2","0.0","0.0","1.7","4.1","9.5","6.1","0.0","0.0","0.0","85.5","54.3","71.0","7.8","2.3","0.0","0.0","0.0","0.0","5.8","10.5","2.7"
"20231104","전라남도","여수시","19.6","23.0","17.5","10.2","14.0","18.0","10.7","0.2","0.0","1.3","2.2","9.2","6.9","7.67","16.15","0.0","83.1","39.3","62.8","8.4","0.4","3.1","0.0","0.0","0.0","6.9","17.0","3.5"
"20231103","전라남도","영광군","19.8","25.1","14.8","10.6","11.1","17.4","5.5","0.0","0.0","0.9","4.7","9.2","6.9","11.02","14.25","0.0","80.5","66.5","73.7","4.6","4.6","0.0","0.0","0.0","0.0","7.0","8.6","1.9"
"20231103","전라남도","강진군","17.7","25.8","11.4","12.4","11.6","18.6","5.9","0.0","0.0","1.0","8.4","9.3","6.9","13.86","15.27","0.0","84.4","61.8","71.9","0.0","2.3","0.0","0.0","0.0","0.0","6.6","8.7","1.9"
"20231103","전라남도","장흥군","17.0","26.5","9.3","11.7","10.8","18.4","4.4","0.0","0.0","1.2","9.4","9.7","6.3","0.0","0.0","0.0","83.4","62.6","72.5","4.3","2.9","0.0","0.0","0.0","0.0","5.3","8.5","1.5"
"20231103","전라남도","목포시","20.3","25.0","16.6","11.9","12.8","17.6","8.8","0.0","0.0","1.1","9.1","9.4","6.3","14.65","14.8","0.0","81.6","64.4","70.4","2.6","1.6","3.9","0.0","0.0","0.0","9.0","12.9","3.4"
"20231103","전라남도","신안군","19.3","23.9","16.9","13.3","13.7","16.4","11.6","0.0","0.0","1.2","7.5","4.6","5.9","12.75","5.08","0.0","93.8","73.5","72.3","5.3","2.6","4.4","0.0","0.0","0.0","10.3","15.8","5.4"
"20231103","전라남도","해남군","18.6","25.6","11.5","10.8","11.3","18.3","4.7","0.0","0.0","1.3","8.6","9.2","6.4","0.0","0.0","0.0","86.0","67.9","72.6","3.6","1.4","0.0","0.0","0.0","0.0","7.2","9.4","1.6"
"20231103","전라남도","고흥군","18.1","26.4","11.8","12.2","11.6","18.5","5.4","0.0","0.0","1.3","7.7","8.7","6.2","0.0","0.0","0.0","84.8","63.1","70.5","4.0","1.5","0.0","0.0","0.0","0.0","7.6","5.7","1.2"
"20231103","전라남도","완도군","19.0","26.3","14.9","14.1","13.1","17.9","9.1","0.0","0.0","1.4","8.8","9.6","6.2","0.0","0.0","0.0","87.8","59.4","70.0","3.4","2.1","0.0","0.0","0.0","0.0","6.2","7.5","2.8"
"20231103","전라남도","여수시","19.7","24.0","16.4","14.9","13.8","17.8","10.5","0.0","0.0","1.3","9.6","9.4","7.0","14.31","15.78","0.0","78.0","53.4","61.7","1.0","0.9","3.1","0.0","0.0","0.0","6.5","17.7","3.6"
"20231102","전라남도","영광군","19.8","25.8","16.7","10.5","11.1","17.2","5.7","0.0","0.0","0.8","10.0","8.9","6.8","15.6","15.25","0.0","73.8","75.0","72.7","2.1","3.9","0.0","0.0","0.0","0.0","8.5","7.7","2.0"
"20231102","전라남도","강진군","17.2","26.2","12.3","12.3","11.5","18.2","5.9","0.0","0.0","1.2","7.4","9.2","6.9","14.62","15.66","0.0","83.3","73.6","70.8","7.0","3.4","0.0","0.0","0.0","0.0","5.1","5.4","2.1"
"20231102","전라남도","장흥군","16.2","26.7","10.3","12.0","10.8","18.2","4.4","0.0","0.0","1.2","7.4","9.1","6.4","0.0","0.0","0.0","81.6","74.0","71.8","2.9","3.6","0.0","0.0","0.0","0.0","5.1","4.7","1.6"
"20231102","전라남도","목포시","19.9","25.3","17.2","12.6","12.8","17.5","8.8","0.0","0.0","1.1","9.7","9.7","6.5","15.32","15.68","0.0","83.8","72.8","69.8","0.4","0.1","4.0","0.0","0.0","0.0","6.6","9.7","3.6"
"20231102","전라남도","신안군","19.7","24.0","17.0","13.1","13.7","16.4","11.6","0.0","0.0","1.5","9.4","9.1","5.8","16.08","14.05","0.0","85.3","70.6","71.9","0.9","0.0","4.5","0.0","0.0","0.0","14.1","9.7","5.5"
"20231102","전라남도","해남군","19.9","25.4","14.5","10.6","11.3","18.1","4.8","0.0","0.0","1.3","9.4","7.0","6.5","0.0","0.0","0.0","83.0","83.1","71.8","3.4","3.6","0.0","0.0","0.0","0.0","6.9","7.0","1.7"
"20231102","전라남도","고흥군","18.4","26.8","12.8","11.4","11.6","18.3","5.5","0.0","0.0","1.3","8.2","8.6","6.3","0.0","0.0","0.0","84.4","76.8","69.6","1.9","0.1","0.0","0.0","0.0","0.0","6.6","4.8","1.3"
"20231102","전라남도","완도군","20.8","26.2","16.0","14.3","13.1","17.8","9.1","0.0","0.0","1.8","9.6","9.6","6.4","0.0","0.0","0.0","72.8","67.8","69.1","3.0","0.8","0.0","0.0","0.0","0.0","7.8","4.4","2.9"
"20231102","전라남도","여수시","19.3","22.8","16.7","15.4","13.7","17.7","10.4","0.0","0.0","1.2","9.6","9.5","7.1","14.47","15.81","0.0","80.3","63.6","60.5","0.0","0.0","3.0","0.0","0.0","0.0","8.5","9.1","3.8"
"20231101","전라남도","영광군","19.2","24.2","15.1","12.5","11.2","17.1","5.9","0.0","0.0","0.7","9.7","9.1","6.8","14.34","14.09","0.0","80.6","83.0","71.9","2.3","3.4","0.0","0.0","0.0","0.0","10.0","7.1","2.0"
"20231101","전라남도","강진군","16.9","24.9","9.1","14.3","11.6","18.1","6.2","0.0","0.0","1.1","9.0","9.0","7.1","14.36","14.66","0.0","83.6","76.1","69.0","1.5","0.8","0.0","0.0","0.0","0.0","7.8","7.9","2.1"
"20231101","전라남도","장흥군","15.6","25.0","7.2","13.5","11.0","18.3","4.8","0.0","0.0","1.1","9.5","9.6","6.6","0.0","0.0","0.0","83.9","75.9","71.0","1.8","0.9","0.0","0.0","0.0","0.0","5.8","7.0","1.6"
"20231101","전라남도","목포시","18.9","22.9","15.0","14.3","12.9","17.6","9.1","0.0","0.0","1.1","9.5","9.6","6.5","14.65","14.83","0.0","86.1","80.8","69.0","1.8","1.9","4.1","0.0","0.0","0.0","11.0","10.5","3.7"
"20231101","전라남도","신안군","20.0","23.4","16.2","14.5","13.7","16.3","11.7","0.0","0.0","1.4","9.7","5.1","5.9","15.03","9.38","0.0","80.0","86.5","71.1","0.4","3.5","4.6","0.0","0.0","0.0","13.9","11.7","5.6"
"20231101","전라남도","해남군","18.1","24.1","9.1","13.1","11.5","18.1","5.2","0.0","0.0","1.2","9.2","9.8","6.6","0.0","0.0","0.0","87.6","80.6","70.9","4.1","1.0","0.0","0.0","0.0","0.0","9.7","10.1","1.8"
"20231101","전라남도","고흥군","17.7","24.8","9.9","13.0","11.8","18.4","5.9","0.0","0.0","1.1","8.0","8.7","6.4","0.0","0.0","0.0","85.5","73.8","68.7","1.5","1.3","0.0","0.0","0.0","0.0","7.5","6.6","1.4"
"20231101","전라남도","완도군","18.9","24.3","12.7","15.5","13.2","17.8","9.4","0.0","0.0","1.6","8.9","9.6","6.4","0.0","0.0","0.0","84.3","71.4","67.9","4.0","0.8","0.0","0.0","0.0","0.0","8.5","6.0","3.0"
"20231101","전라남도","여수시","18.2","22.0","14.2","16.2","13.8","17.8","10.6","0.0","0.0","1.1","9.6","9.6","7.1","14.22","15.45","0.0","78.8","59.6","59.7","0.0","0.3","3.1","0.0","0.0","0.0","9.4","9.3","3.9"
"20231031","전라남도","영광군","15.2","22.8","9.3","12.9","11.5","17.1","6.4","0.0","0.0","0.7","8.6","9.0","6.6","15.05","13.22","0.0","79.1","78.6","71.7","3.5","2.6","0.0","0.0","0.0","0.0","5.6","6.5","2.1"
"20231031","전라남도","강진군","14.1","24.9","6.9","13.4","11.9","18.3","6.5","0.0","0.0","1.0","7.9","8.9","7.1","15.12","15.18","0.0","76.1","72.4","68.1","0.0","4.4","0.0","0.0","0.0","0.0","6.0","8.2","2.2"
"20231031","전라남도","장흥군","12.8","24.6","5.6","12.8","11.3","18.4","5.2","0.0","0.0","1.3","7.8","9.6","6.5","0.0","0.0","0.0","73.8","73.5","70.8","1.1","3.3","0.0","0.0","0.0","0.0","4.0","9.3","1.7"
"20231031","전라남도","목포시","16.1","21.3","11.0","15.2","13.1","17.7","9.3","0.0","0.0","1.4","7.8","8.9","6.4","15.09","14.08","0.0","82.8","68.4","69.3","3.3","3.0","4.3","0.0","0.0","0.0","5.8","8.7","3.9"
"20231031","전라남도","신안군","17.0","21.4","13.8","14.7","13.8","16.3","12.0","0.0","0.0","1.4","9.4","7.4","5.8","13.66","10.86","0.0","91.8","82.9","71.3","1.6","1.6","4.8","0.0","0.0","0.0","8.5","5.7","5.8"
"20231031","전라남도","해남군","12.9","23.1","5.2","14.3","11.8","18.2","5.6","0.0","0.0","1.4","9.4","8.7","6.5","0.0","0.0","0.0","83.5","71.8","70.5","3.8","4.0","0.0","0.0","0.0","0.0","4.8","8.4","1.8"
"20231031","전라남도","고흥군","15.7","24.9","7.9","13.5","12.1","18.6","6.2","0.0","0.0","1.4","8.8","8.8","6.3","0.0","0.0","0.0","73.3","68.6","68.7","0.0","2.3","0.0","0.0","0.0","0.0","5.7","6.8","1.4"
"20231031","전라남도","완도군","15.9","23.7","10.8","15.8","13.4","17.9","9.6","0.0","0.0","1.8","9.6","9.3","6.4","0.0","0.0","0.0","69.8","64.9","68.0","0.9","4.3","0.0","0.0","0.0","0.0","5.7","5.7","3.1"
"20231031","전라남도","여수시","17.0","22.1","13.2","15.7","14.0","18.0","10.8","0.0","0.0","1.3","9.6","9.6","7.0","14.63","15.83","0.0","68.3","59.8","60.0","0.0","1.0","3.4","0.0","0.0","0.0","6.9","12.0","4.0"
"20231030","전라남도","영광군","14.0","22.0","8.6","12.9","11.9","17.6","6.6","0.0","0.0","0.7","10.0","9.7","6.9","15.36","13.68","0.0","82.6","78.1","70.9","0.6","5.0","0.0","0.0","0.0","0.0","5.6","4.9","2.1"
"20231030","전라남도","강진군","14.4","23.5","8.3","14.0","12.1","18.5","6.6","0.0","0.0","1.2","8.6","9.7","7.2","15.7","15.91","0.0","80.3","75.5","67.7","0.0","3.6","0.0","0.0","0.0","0.0","5.5","6.9","2.2"
"20231030","전라남도","장흥군","13.6","23.3","7.0","13.1","11.7","18.8","5.6","0.0","0.0","1.5","8.1","9.4","6.5","0.0","0.0","0.0","81.5","78.6","71.0","0.8","3.3","0.0","0.0","0.0","0.0","3.8","6.3","1.7"
"20231030","전라남도","목포시","16.2","21.1","11.9","15.5","13.5","18.1","9.7","0.0","0.0","1.6","9.9","9.8","6.3","15.65","15.22","0.0","81.4","74.3","69.2","1.0","2.5","4.2","0.0","0.0","0.0","5.5","6.3","3.9"
"20231030","전라남도","신안군","16.9","21.6","14.2","14.9","14.1","16.5","12.3","0.0","0.0","1.5","9.9","6.0","5.9","15.68","10.8","0.0","87.3","87.4","71.5","0.4","0.6","4.8","0.0","0.0","0.0","3.8","5.5","5.8"
"20231030","전라남도","해남군","13.8","23.1","6.6","13.4","12.2","18.5","6.0","0.0","0.0","1.5","9.6","9.7","6.5","0.0","0.0","0.0","82.0","81.5","70.4","1.6","3.4","0.0","0.0","0.0","0.0","5.5","6.7","1.9"
"20231030","전라남도","고흥군","15.1","23.7","8.7","14.1","12.4","18.9","6.6","0.0","0.0","1.5","8.8","7.6","6.3","0.0","0.0","0.0","82.4","74.5","68.9","0.5","1.3","0.0","0.0","0.0","0.0","4.8","6.4","1.4"
