"炼雀老磊","瘤开(矫)","瘤开(焙)","乞闭 扁柯(∑C)","弥绊 扁柯(∑C)","弥历 扁柯(∑C)","傈斥 扁柯(∑C)","乞斥 扁柯(∑C)","乞斥 弥绊 扁柯(∑C)","乞斥 弥历 扁柯(∑C)","乞闭 碍荐樊(mm)","傈斥 碍荐樊(mm)","乞斥 碍荐樊(mm)","乞闭 老炼矫埃(hr)","傈斥 老炼矫埃(hr)","乞斥 老炼矫埃(hr)","乞闭 老荤樊(MJ/С)","傈斥 老荤樊(MJ/С)","乞斥 老荤樊(MJ/С)","乞闭 嚼档(%)","傈斥 嚼档(%)","乞斥 嚼档(%)","乞闭 款樊(1/10)","傈斥 款樊(1/10)","乞斥 款樊(1/10)","乞闭 利汲樊(cm)","傈斥 利汲樊(cm)","乞斥 利汲樊(cm)","乞闭 鉴埃弥措浅加(m/s)","傈斥 鉴埃弥措浅加(m/s)","乞斥 鉴埃弥措浅加(m/s)"
"20220722","面没合档","康悼焙","23.8","28.2","21.2","25.1","24.9","29.7","21.2","0.0","0.0","6.2","5.8","9.3","5.1","20.31","23.04","0.0","75.0","78.5","79.1","6.8","6.6","0.0","0.0","0.0","0.0","10.7","7.3","1.7"
"20220722","面没合档","焊篮焙","23.9","28.4","21.3","26.2","25.0","29.8","21.2","3.2","0.0","8.4","4.0","11.5","5.5","0.0","0.0","0.0","82.8","77.3","76.1","6.9","3.7","0.0","0.0","0.0","0.0","5.1","8.0","1.2"
"20220722","面没合档","力玫矫","22.2","27.1","20.1","25.9","24.4","29.3","20.6","16.2","0.0","11.2","1.8","11.0","4.9","0.0","0.0","0.0","92.9","76.1","78.3","6.9","4.4","0.0","0.0","0.0","0.0","6.4","4.2","1.3"
"20220721","面没合档","没林矫","23.9","27.5","23.0","30.5","26.6","30.9","23.1","27.0","0.0","8.9","0.0","12.3","5.3","3.66","29.14","0.0","86.4","57.1","73.6","9.4","5.3","6.8","0.0","0.0","0.0","6.1","7.6","1.8"
"20220721","面没合档","康悼焙","22.1","25.1","20.7","25.7","24.7","29.5","21.0","16.8","0.0","6.6","0.0","10.6","5.1","5.88","27.62","0.0","86.8","72.5","79.2","9.0","5.8","0.0","0.0","0.0","0.0","13.0","7.0","1.7"
"20220721","面没合档","焊篮焙","22.6","24.3","21.6","26.6","24.8","29.7","21.0","19.4","0.0","9.0","0.0","11.7","5.6","0.0","0.0","0.0","93.3","73.6","75.7","8.0","5.9","0.0","0.0","0.0","0.0","7.3","6.0","1.2"
"20220721","面没合档","力玫矫","21.5","23.0","19.9","26.6","24.3","29.3","20.4","25.5","0.0","9.8","0.0","10.8","5.0","0.0","0.0","0.0","97.3","77.4","78.0","6.4","7.6","0.0","0.0","0.0","0.0","5.4","4.0","1.3"
"20220720","面没合档","没林矫","27.9","32.5","24.0","28.2","26.5","30.9","22.8","0.0","0.0","7.2","8.0","2.2","5.7","24.45","12.88","0.0","69.0","73.6","72.9","8.3","8.1","6.6","0.0","0.0","0.0","4.7","4.2","1.8"
"20220720","面没合档","康悼焙","25.6","30.8","21.7","25.7","24.5","29.4","20.7","0.0","0.0","5.1","8.7","3.8","5.3","25.82","17.15","0.0","73.6","80.0","78.8","8.1","8.9","0.0","0.0","0.0","0.0","7.3","6.1","1.7"
"20220720","面没合档","焊篮焙","25.5","30.7","21.1","25.6","24.7","29.6","20.7","0.0","0.0","7.0","7.5","4.8","5.8","0.0","0.0","0.0","81.6","85.4","75.4","7.5","8.9","0.0","0.0","0.0","0.0","5.0","5.4","1.2"
"20220720","面没合档","力玫矫","25.2","30.2","21.1","26.4","24.2","29.3","20.2","1.2","0.0","9.3","6.6","7.8","5.2","0.0","0.0","0.0","81.4","82.4","77.5","8.9","7.8","0.0","0.0","0.0","0.0","5.6","3.4","1.3"
"20220719","面没合档","没林矫","25.3","30.8","21.5","27.3","26.1","30.4","22.5","12.6","1.8","7.0","3.3","3.9","5.4","17.25","18.82","0.0","81.9","74.1","73.3","8.0","8.0","6.7","0.0","0.0","0.0","7.3","7.0","1.8"
"20220719","面没合档","康悼焙","24.3","29.7","20.3","24.2","24.2","29.0","20.4","0.1","5.0","6.7","5.4","2.2","5.1","21.69","16.67","0.0","80.3","84.6","79.1","6.4","9.1","0.0","0.0","0.0","0.0","9.9","6.6","1.7"
"20220719","面没合档","焊篮焙","24.1","29.6","19.9","25.0","24.3","29.1","20.4","0.0","1.0","7.3","2.5","3.5","5.6","0.0","0.0","0.0","86.6","85.6","76.0","6.6","8.9","0.0","0.0","0.0","0.0","5.3","9.7","1.2"
"20220719","面没合档","力玫矫","24.3","29.9","20.0","25.2","23.8","28.8","19.9","0.0","0.1","8.9","4.1","2.4","5.1","0.0","0.0","0.0","83.1","84.1","77.6","8.5","8.3","0.0","0.0","0.0","0.0","6.2","3.3","1.3"
"20220718","面没合档","没林矫","23.9","26.0","22.7","28.5","25.8","30.1","22.3","20.5","0.0","10.5","0.0","10.0","5.1","6.32","25.16","0.0","83.1","63.6","73.8","9.3","5.0","7.0","0.0","0.0","0.0","5.2","6.5","1.9"
"20220718","面没合档","康悼焙","20.6","22.1","20.0","24.2","23.9","28.6","20.2","87.4","2.3","7.8","0.0","7.1","4.9","2.98","21.13","0.0","92.4","80.5","79.3","8.1","7.8","0.0","0.0","0.0","0.0","9.0","12.2","1.7"
"20220718","面没合档","焊篮焙","21.3","22.0","20.4","25.7","24.0","28.8","20.2","43.4","0.0","8.8","0.0","10.2","5.3","0.0","0.0","0.0","98.1","77.6","76.3","7.5","6.9","0.0","0.0","0.0","0.0","6.2","9.3","1.2"
"20220718","面没合档","力玫矫","22.4","26.5","19.8","25.3","23.4","28.4","19.6","0.8","6.2","13.5","1.3","7.6","4.9","0.0","0.0","0.0","91.9","79.6","78.0","8.8","6.6","0.0","0.0","0.0","0.0","3.8","6.7","1.3"
"20220717","面没合档","没林矫","26.5","30.7","22.6","28.1","25.6","29.8","22.1","0.0","0.0","12.2","5.5","8.8","4.7","19.79","24.77","0.0","70.5","65.8","74.5","7.3","5.0","7.2","0.0","0.0","0.0","5.2","8.6","1.8"
"20220717","面没合档","康悼焙","24.0","28.5","19.2","24.8","23.7","28.4","20.1","0.0","0.0","9.2","4.3","4.4","4.6","18.54","19.1","0.0","75.3","76.6","79.8","7.6","6.5","0.0","0.0","0.0","0.0","9.8","9.0","1.6"
"20220717","面没合档","焊篮焙","24.0","29.0","20.5","25.1","23.8","28.5","20.1","0.0","0.0","10.4","3.5","7.3","5.0","0.0","0.0","0.0","83.3","80.1","76.8","7.0","6.9","0.0","0.0","0.0","0.0","5.0","7.0","1.2"
"20220717","面没合档","力玫矫","23.2","28.3","19.8","24.7","23.2","28.1","19.5","0.0","2.9","14.8","3.3","5.2","4.5","0.0","0.0","0.0","87.5","80.5","78.4","7.4","7.0","0.0","0.0","0.0","0.0","4.9","7.9","1.3"
"20220716","面没合档","没林矫","25.4","29.8","23.0","27.4","25.5","29.7","22.1","10.4","2.5","11.1","5.7","7.0","4.5","15.81","19.62","0.0","76.5","72.0","74.8","6.9","5.5","7.4","0.0","0.0","0.0","6.4","10.6","1.8"
"20220716","面没合档","康悼焙","23.5","29.7","18.8","25.3","23.6","28.3","20.0","0.0","0.0","9.8","7.0","6.3","4.5","19.57","23.84","0.0","77.4","76.6","80.0","5.8","4.8","0.0","0.0","0.0","0.0","8.3","9.2","1.6"
"20220716","面没合档","焊篮焙","22.0","26.8","19.6","25.4","23.7","28.4","20.0","11.7","0.0","11.0","2.3","8.4","5.0","0.0","0.0","0.0","93.3","84.1","77.1","5.9","4.5","0.0","0.0","0.0","0.0","5.7","9.7","1.2"
"20220716","面没合档","力玫矫","22.6","27.2","18.9","25.1","23.1","28.0","19.4","0.0","0.0","15.3","3.2","7.3","4.4","0.0","0.0","0.0","87.0","83.9","78.3","6.1","4.4","0.0","0.0","0.0","0.0","5.4","4.4","1.3"
"20220715","面没合档","没林矫","26.6","31.4","22.8","29.0","25.3","29.5","22.1","0.0","0.0","12.2","9.5","7.7","4.1","25.23","21.1","0.0","69.3","67.8","75.4","4.0","5.4","7.6","0.0","0.0","0.0","5.9","7.3","1.8"
"20220715","面没合档","康悼焙","24.5","29.6","20.3","25.5","23.5","28.1","20.0","0.0","0.0","11.6","9.4","4.9","4.1","26.14","18.06","0.0","72.5","82.1","80.4","3.0","7.0","0.0","0.0","0.0","0.0","8.8","7.4","1.7"
"20220715","面没合档","焊篮焙","24.5","29.6","20.7","25.7","23.6","28.3","20.1","0.0","24.3","12.1","8.5","5.4","4.6","0.0","0.0","0.0","80.5","88.6","77.3","3.3","5.4","0.0","0.0","0.0","0.0","5.4","6.5","1.2"
"20220715","面没合档","力玫矫","24.1","29.1","19.6","24.7","23.0","27.8","19.4","0.0","12.3","17.1","9.2","5.9","4.2","0.0","0.0","0.0","82.1","88.3","78.7","4.6","5.8","0.0","0.0","0.0","0.0","5.9","8.6","1.4"
"20220714","面没合档","没林矫","26.8","30.7","24.7","30.0","25.3","29.4","22.1","0.2","0.0","11.9","3.4","11.6","3.8","14.68","24.41","0.0","78.8","67.5","75.5","8.0","7.3","7.8","0.0","0.0","0.0","5.4","8.1","1.8"
"20220714","面没合档","康悼焙","25.4","29.0","21.8","26.3","23.4","27.9","20.0","0.5","0.0","11.3","4.8","7.7","3.8","21.29","24.45","0.0","79.0","80.0","80.8","6.3","5.3","0.0","0.0","0.0","0.0","9.7","7.2","1.7"
"20220714","面没合档","焊篮焙","25.0","29.0","22.6","27.2","23.6","28.2","20.1","0.5","0.0","11.8","2.0","9.0","4.2","0.0","0.0","0.0","87.0","80.9","77.4","6.3","5.1","0.0","0.0","0.0","0.0","5.8","5.2","1.2"
"20220714","面没合档","力玫矫","24.2","28.6","21.0","27.1","22.9","27.7","19.4","4.1","0.0","17.4","2.7","10.6","3.9","0.0","0.0","0.0","90.4","79.9","78.9","6.4","4.1","0.0","0.0","0.0","0.0","6.4","4.7","1.4"
"20220713","面没合档","没林矫","25.1","27.2","24.3","30.4","25.2","29.3","22.1","22.2","0.0","9.5","0.0","9.9","3.6","3.55","23.91","0.0","81.3","68.9","75.6","9.6","6.4","7.9","0.0","0.0","0.0","6.8","6.3","1.8"
"20220713","面没合档","康悼焙","22.5","24.2","21.7","26.5","23.4","27.8","20.0","14.7","0.0","11.2","0.0","5.5","3.6","3.5","20.79","0.0","87.8","79.8","80.8","9.4","5.6","0.0","0.0","0.0","0.0","6.5","5.9","1.7"
"20220713","面没合档","焊篮焙","23.0","24.3","22.4","27.1","23.5","28.2","20.0","17.5","0.0","11.4","0.0","8.7","4.1","0.0","0.0","0.0","90.5","83.5","77.6","9.4","5.1","0.0","0.0","0.0","0.0","9.3","6.2","1.2"
"20220713","面没合档","力玫矫","22.4","24.3","21.6","26.7","22.9","27.7","19.3","112.3","0.0","14.3","0.0","10.3","3.9","0.0","0.0","0.0","94.4","81.0","78.6","9.8","5.8","0.0","0.0","0.0","0.0","4.1","3.4","1.3"
"20220712","面没合档","没林矫","27.5","30.6","23.7","28.4","25.1","29.3","22.0","0.0","0.0","9.6","2.5","6.5","3.8","13.43","20.34","0.0","75.9","72.8","75.3","7.5","6.8","7.9","0.0","0.0","0.0","5.3","5.2","1.8"
"20220712","面没合档","康悼焙","24.6","28.0","21.4","26.0","23.3","27.7","19.9","0.0","0.0","12.1","0.2","8.1","3.6","12.64","23.78","0.0","84.5","80.6","80.4","8.6","6.6","0.0","0.0","0.0","0.0","6.2","5.3","1.8"
"20220712","面没合档","焊篮焙","25.0","28.6","20.7","26.3","23.4","28.1","19.9","0.0","0.0","12.0","0.3","6.8","4.1","0.0","0.0","0.0","86.4","83.4","77.5","7.3","4.6","0.0","0.0","0.0","0.0","5.5","3.8","1.2"
"20220712","面没合档","力玫矫","24.3","28.1","19.1","24.7","22.9","27.7","19.3","0.0","0.0","14.3","4.7","7.3","4.0","0.0","0.0","0.0","84.1","86.5","78.2","7.9","4.4","0.0","0.0","0.0","0.0","5.2","3.7","1.4"
"20220711","面没合档","没林矫","25.1","28.3","23.0","26.5","25.0","29.0","21.8","7.8","0.0","10.9","1.6","3.9","3.9","6.65","15.84","0.0","85.1","78.1","75.1","7.9","8.8","7.8","0.0","0.0","0.0","4.9","7.1","1.8"
"20220711","面没合档","康悼焙","23.6","26.8","22.1","24.1","23.1","27.4","19.8","9.1","1.2","13.7","0.7","7.8","3.6","7.01","23.79","0.0","91.1","82.5","80.3","8.4","6.8","0.0","0.0","0.0","0.0","4.1","13.8","1.8"
"20220711","面没合档","焊篮焙","23.6","26.5","21.9","24.0","23.2","27.8","19.7","9.7","0.4","13.1","1.5","2.7","4.0","0.0","0.0","0.0","93.9","88.9","77.7","6.9","7.0","0.0","0.0","0.0","0.0","3.6","8.5","1.2"
"20220711","面没合档","力玫矫","23.3","26.9","20.8","22.4","22.9","27.7","19.2","51.4","13.5","14.3","0.8","0.4","4.1","0.0","0.0","0.0","91.9","94.5","78.0","7.9","8.0","0.0","0.0","0.0","0.0","4.7","5.0","1.4"
"20220710","面没合档","没林矫","29.4","35.0","24.6","27.1","24.9","29.0","21.6","0.4","0.5","9.9","9.2","6.2","4.1","22.38","20.4","0.0","62.9","73.4","74.6","5.5","7.5","7.6","0.0","0.0","0.0","5.8","6.9","1.8"
"20220710","面没合档","康悼焙","26.9","33.7","21.7","23.6","23.0","27.3","19.6","13.9","5.8","12.0","7.2","6.0","3.6","23.17","20.29","0.0","75.6","81.3","80.1","6.5","6.0","0.0","0.0","0.0","0.0","6.1","13.5","1.8"
"20220710","面没合档","焊篮焙","27.2","33.6","21.9","24.5","23.1","27.7","19.4","16.1","15.5","12.1","7.2","5.4","4.3","0.0","0.0","0.0","77.8","84.6","77.5","6.0","6.8","0.0","0.0","0.0","0.0","8.6","11.8","1.2"
"20220710","面没合档","力玫矫","26.3","32.9","21.7","23.2","22.8","27.6","18.9","39.2","17.0","12.4","8.8","3.0","4.3","0.0","0.0","0.0","82.8","90.0","77.5","5.8","7.4","0.0","0.0","0.0","0.0","7.1","7.4","1.4"
"20220709","面没合档","没林矫","27.2","30.4","24.2","26.3","24.9","29.1","21.4","0.0","4.5","9.3","3.3","6.4","4.7","11.77","19.49","0.0","68.5","75.6","73.6","6.5","7.1","7.3","0.0","0.0","0.0","4.1","5.9","1.9"
"20220709","面没合档","康悼焙","25.0","28.9","22.3","24.2","22.9","27.3","19.4","0.0","2.2","10.6","4.2","5.7","4.1","18.2","20.79","0.0","77.4","82.5","79.5","6.5","5.6","0.0","0.0","0.0","0.0","8.9","5.8","1.9"
"20220709","面没合档","焊篮焙","25.0","28.9","22.9","24.9","23.0","27.8","19.2","0.0","2.2","11.1","2.1","6.7","4.7","0.0","0.0","0.0","84.1","82.0","76.8","7.0","5.8","0.0","0.0","0.0","0.0","3.7","4.2","1.3"
"20220709","面没合档","力玫矫","25.9","30.0","23.2","24.0","22.8","27.7","18.7","0.0","17.3","11.2","3.4","3.1","4.8","0.0","0.0","0.0","87.1","87.4","76.7","7.8","7.0","0.0","0.0","0.0","0.0","5.0","4.2","1.4"
"20220708","面没合档","没林矫","28.2","32.3","25.7","26.3","25.0","29.3","21.3","7.0","27.3","8.5","6.5","5.5","5.2","20.12","18.46","0.0","71.6","77.1","72.7","7.6","8.4","7.0","0.0","0.0","0.0","6.2","5.9","1.9"
"20220708","面没合档","康悼焙","25.8","29.7","23.5","23.9","22.9","27.5","19.1","0.0","69.1","11.0","4.6","1.9","4.6","17.71","16.04","0.0","79.0","85.0","78.9","6.4","9.6","0.0","0.0","0.0","0.0","8.0","7.5","1.8"
"20220708","面没合档","焊篮焙","26.8","30.8","23.5","24.8","23.1","27.9","19.0","1.2","48.6","10.6","3.8","3.9","5.3","0.0","0.0","0.0","79.0","88.0","76.4","7.8","8.3","0.0","0.0","0.0","0.0","5.6","5.6","1.3"
"20220708","面没合档","力玫矫","26.0","30.1","24.2","25.1","22.8","27.9","18.5","13.6","61.3","10.7","2.9","6.7","5.3","0.0","0.0","0.0","84.1","82.1","76.1","8.3","8.3","0.0","0.0","0.0","0.0","6.0","4.7","1.4"
"20220707","面没合档","没林矫","30.5","35.4","26.5","25.8","24.9","29.3","21.2","12.6","38.3","8.2","7.9","0.3","5.4","21.61","10.67","0.0","67.4","84.4","72.3","8.4","9.9","6.9","0.0","0.0","0.0","8.9","5.2","1.8"
"20220707","面没合档","康悼焙","27.8","32.5","22.8","23.2","22.8","27.5","18.9","0.0","42.7","10.1","5.3","0.3","4.8","19.86","8.84","0.0","72.9","91.6","78.7","7.6","9.6","0.0","0.0","0.0","0.0","8.4","4.7","1.8"
"20220707","面没合档","焊篮焙","27.8","32.7","23.8","24.7","23.0","27.9","18.9","0.0","6.6","9.4","6.2","0.0","5.5","0.0","0.0","0.0","78.5","91.5","76.3","7.5","9.9","0.0","0.0","0.0","0.0","8.5","4.6","1.2"
"20220707","面没合档","力玫矫","27.1","31.6","23.9","24.0","22.7","28.0","18.3","3.1","26.1","9.2","3.9","0.8","5.7","0.0","0.0","0.0","84.3","89.5","75.7","8.3","10.0","0.0","0.0","0.0","0.0","6.5","2.6","1.4"
"20220706","面没合档","没林矫","30.3","35.0","26.2","24.2","24.9","29.4","21.1","0.3","7.4","7.6","7.8","1.4","5.4","23.5","12.22","0.0","68.5","83.6","72.4","6.6","9.0","7.0","0.0","0.0","0.0","5.6","5.2","1.8"
"20220706","面没合档","康悼焙","26.6","31.1","22.3","22.0","22.8","27.6","18.9","9.0","25.2","8.6","3.2","0.1","4.8","17.86","8.85","0.0","80.6","91.1","78.5","6.9","8.8","0.0","0.0","0.0","0.0","5.9","5.0","1.8"
"20220706","面没合档","焊篮焙","27.7","31.8","23.2","22.5","23.0","27.9","18.9","0.0","12.2","8.7","5.7","1.2","5.5","0.0","0.0","0.0","79.3","93.4","76.2","7.0","8.9","0.0","0.0","0.0","0.0","6.4","3.2","1.2"
"20220706","面没合档","力玫矫","27.0","31.2","23.0","23.6","22.7","28.0","18.2","0.0","0.0","9.0","5.0","3.9","5.7","0.0","0.0","0.0","83.4","84.6","75.5","7.1","8.9","0.0","0.0","0.0","0.0","4.1","5.4","1.4"
"20220705","面没合档","没林矫","28.5","34.2","25.2","23.7","24.9","29.3","21.2","0.1","2.2","9.0","5.9","0.1","5.2","18.86","13.5","0.0","74.5","77.6","73.1","8.1","9.6","7.1","0.0","0.0","0.0","5.6","4.8","1.8"
"20220705","面没合档","康悼焙","26.1","31.5","22.2","21.3","22.9","27.6","19.0","7.9","31.0","9.6","2.9","0.0","4.9","16.57","8.14","0.0","80.8","83.1","78.5","8.1","9.6","0.0","0.0","0.0","0.0","8.5","6.7","1.7"
"20220705","面没合档","焊篮焙","26.3","31.8","23.2","21.9","23.1","28.0","19.1","0.0","4.5","10.1","2.0","0.1","5.3","0.0","0.0","0.0","86.1","86.9","76.6","9.0","9.1","0.0","0.0","0.0","0.0","4.4","5.5","1.2"
"20220705","面没合档","力玫矫","26.8","32.5","22.9","22.1","22.7","28.1","18.2","0.0","0.0","10.0","5.1","1.9","5.7","0.0","0.0","0.0","80.6","82.9","75.5","8.3","9.5","0.0","0.0","0.0","0.0","6.7","6.6","1.4"
"20220704","面没合档","没林矫","28.8","33.7","24.6","23.6","24.8","29.2","21.3","0.0","8.3","9.5","9.1","0.4","4.9","20.78","9.37","0.0","71.0","81.9","73.9","6.8","9.4","7.4","0.0","0.0","0.0","6.3","8.5","1.7"
"20220704","面没合档","康悼焙","26.3","32.2","21.1","23.6","23.0","27.8","19.1","0.0","5.9","11.0","7.4","3.7","4.7","21.98","20.45","0.0","74.1","75.1","78.9","6.0","7.1","0.0","0.0","0.0","0.0","6.4","11.4","1.7"
"20220704","面没合档","焊篮焙","26.9","33.2","21.7","22.7","23.1","28.0","19.2","0.0","9.1","11.1","9.4","0.0","5.0","0.0","0.0","0.0","79.9","86.1","77.2","6.4","7.9","0.0","0.0","0.0","0.0","7.8","7.6","1.2"
"20220704","面没合档","力玫矫","26.7","33.6","22.6","21.6","22.7","28.1","18.4","1.0","26.4","9.8","7.1","0.0","5.5","0.0","0.0","0.0","83.0","92.4","75.9","7.4","8.8","0.0","0.0","0.0","0.0","7.0","6.4","1.3"
"20220703","面没合档","没林矫","29.1","35.1","23.9","24.1","24.6","28.9","21.3","25.1","34.4","11.9","10.8","0.3","4.4","26.25","8.84","0.0","69.9","72.1","74.9","7.4","9.3","7.7","0.0","0.0","0.0","7.4","10.1","1.7"
"20220703","面没合档","康悼焙","26.3","33.6","20.5","20.9","22.9","27.5","19.2","0.0","24.0","10.2","7.2","0.1","4.2","23.36","5.61","0.0","71.5","83.1","79.6","6.5","8.6","0.0","0.0","0.0","0.0","8.1","17.4","1.7"
"20220703","面没合档","焊篮焙","27.1","33.4","22.1","21.5","23.0","27.7","19.3","0.0","36.4","12.4","9.2","0.1","4.5","0.0","0.0","0.0","73.3","86.9","77.6","5.9","8.8","0.0","0.0","0.0","0.0","5.2","10.5","1.2"
"20220703","面没合档","力玫矫","27.0","33.2","21.1","20.6","22.6","27.7","18.6","0.0","38.1","12.3","11.7","1.1","5.1","0.0","0.0","0.0","75.3","86.5","76.3","5.1","8.0","0.0","0.0","0.0","0.0","4.7","6.2","1.3"
"20220702","面没合档","没林矫","30.1","35.4","25.0","27.3","24.6","28.7","21.3","0.0","0.0","11.9","13.1","7.0","4.0","29.59","22.4","0.0","63.1","55.5","75.0","2.9","3.8","7.9","0.0","0.0","0.0","5.7","7.7","1.8"
"20220702","面没合档","康悼焙","27.3","33.7","20.3","23.5","22.9","27.4","19.3","0.0","0.0","9.0","12.8","7.9","3.8","29.19","24.86","0.0","66.6","66.5","79.6","4.6","5.4","0.0","0.0","0.0","0.0","6.1","9.0","1.7"
"20220702","面没合档","焊篮焙","27.4","33.8","21.3","24.0","22.9","27.5","19.3","0.0","0.0","12.9","10.6","7.3","4.2","0.0","0.0","0.0","73.6","68.9","77.4","3.3","5.0","0.0","0.0","0.0","0.0","4.8","7.3","1.2"
"20220702","面没合档","力玫矫","26.2","33.6","20.2","22.8","22.6","27.6","18.7","0.0","0.0","14.6","10.9","5.2","4.7","0.0","0.0","0.0","77.8","75.5","76.4","2.6","5.4","0.0","0.0","0.0","0.0","4.2","4.7","1.3"
"20220701","面没合档","没林矫","29.3","34.3","24.1","27.3","24.5","28.6","21.1","0.0","0.0","11.9","12.1","9.3","3.9","28.95","22.58","0.0","66.8","66.4","74.5","4.1","2.0","7.9","0.0","0.0","0.0","6.7","5.5","1.8"
"20220701","面没合档","康悼焙","25.5","32.4","19.2","23.9","22.9","27.5","19.0","0.0","0.0","8.9","9.1","7.3","3.9","24.82","22.68","0.0","78.6","69.9","79.2","3.5","5.3","0.0","0.0","0.0","0.0","8.1","5.9","1.7"
"20220701","面没合档","焊篮焙","26.7","32.6","22.1","24.4","22.8","27.5","19.1","0.0","0.0","12.6","9.8","10.2","4.3","0.0","0.0","0.0","80.0","74.0","77.1","3.6","3.6","0.0","0.0","0.0","0.0","5.1","4.9","1.2"
"20220701","面没合档","力玫矫","25.9","32.0","21.2","24.0","22.5","27.5","18.5","0.0","0.0","13.8","10.1","9.2","4.7","0.0","0.0","0.0","82.5","76.1","76.2","3.3","4.0","0.0","0.0","0.0","0.0","6.2","6.2","1.3"
"20220630","面没合档","没林矫","26.4","30.2","21.8","25.0","24.4","28.7","20.9","36.0","0.0","10.0","3.4","5.4","4.3","14.14","17.14","0.0","79.6","74.9","73.6","7.5","6.9","7.7","0.0","0.0","0.0","7.8","6.8","1.7"
"20220630","面没合档","康悼焙","25.9","29.7","21.5","22.3","22.7","27.5","18.8","0.0","0.0","7.8","1.9","2.7","4.0","13.89","15.18","0.0","77.8","80.5","78.6","6.6","6.7","0.0","0.0","0.0","0.0","6.5","5.3","1.7"
"20220630","面没合档","焊篮焙","25.1","28.5","23.4","23.3","22.8","27.6","18.8","7.3","0.0","11.0","1.0","5.1","4.6","0.0","0.0","0.0","93.0","81.5","76.4","7.8","6.6","0.0","0.0","0.0","0.0","5.1","5.1","1.2"
"20220630","面没合档","力玫矫","22.1","24.8","20.3","22.5","22.5","27.6","18.3","87.5","1.1","12.4","0.1","5.0","5.0","0.0","0.0","0.0","98.8","84.4","75.6","9.1","7.4","0.0","0.0","0.0","0.0","7.4","3.5","1.3"
"20220629","面没合档","没林矫","26.7","30.8","24.4","24.4","24.2","28.6","20.6","48.4","17.3","10.1","1.4","8.2","4.5","7.34","21.66","0.0","86.1","73.0","72.8","10.0","5.5","7.5","0.0","0.0","0.0","11.7","5.9","1.7"
"20220629","面没合档","康悼焙","26.8","31.3","23.6","21.9","22.6","27.4","18.6","0.0","0.3","7.7","1.6","7.2","4.2","14.42","22.54","0.0","72.5","75.3","77.8","8.6","5.5","0.0","0.0","0.0","0.0","9.3","6.8","1.7"
"20220629","面没合档","焊篮焙","27.0","29.7","24.1","22.5","22.6","27.6","18.5","1.5","1.2","10.9","0.7","7.3","4.8","0.0","0.0","0.0","76.3","81.0","75.7","8.6","5.0","0.0","0.0","0.0","0.0","8.9","5.5","1.2"
"20220629","面没合档","力玫矫","24.9","28.1","22.6","21.9","22.3","27.5","18.1","46.3","2.0","12.6","0.4","3.7","5.2","0.0","0.0","0.0","90.8","84.6","75.0","9.8","8.3","0.0","0.0","0.0","0.0","6.0","6.6","1.3"
"20220628","面没合档","没林矫","30.0","32.7","28.2","24.7","24.1","28.7","20.4","0.0","3.4","7.6","2.3","5.7","4.9","15.61","19.57","0.0","56.9","66.5","71.7","9.3","7.1","7.3","0.0","0.0","0.0","12.1","12.8","1.7"
"20220628","面没合档","康悼焙","27.2","32.1","23.5","22.4","22.5","27.4","18.4","0.0","0.0","7.1","3.0","7.5","4.4","16.86","24.31","0.0","68.5","70.4","76.9","8.4","7.1","0.0","0.0","0.0","0.0","15.2","7.7","1.7"
"20220628","面没合档","焊篮焙","28.2","30.7","26.7","23.0","22.5","27.6","18.2","0.0","0.0","9.0","2.3","5.4","5.1","0.0","0.0","0.0","65.1","75.0","75.1","8.9","6.5","0.0","0.0","0.0","0.0","11.7","6.0","1.2"
"20220628","面没合档","力玫矫","27.3","30.2","23.7","21.1","22.1","27.5","17.8","0.0","0.4","9.9","0.5","3.2","5.4","0.0","0.0","0.0","69.5","84.3","74.3","9.5","6.9","0.0","0.0","0.0","0.0","9.4","4.3","1.3"
"20220627","面没合档","没林矫","28.6","31.8","25.7","25.2","23.9","28.5","20.0","1.5","0.0","7.6","0.8","7.2","5.2","11.68","17.6","0.0","69.5","65.4","70.8","9.8","5.5","7.1","0.0","0.0","0.0","10.4","4.3","1.7"
"20220627","面没合档","康悼焙","25.1","28.8","21.7","22.0","22.1","27.1","18.0","0.4","0.0","7.8","0.3","6.0","4.7","9.77","21.32","0.0","83.8","71.5","76.3","9.9","5.6","0.0","0.0","0.0","0.0","5.7","7.2","1.8"
"20220627","面没合档","焊篮焙","26.2","29.8","22.9","23.0","22.2","27.4","17.8","2.2","0.0","9.1","0.8","9.5","5.3","0.0","0.0","0.0","80.5","75.1","74.5","9.5","4.8","0.0","0.0","0.0","0.0","8.6","6.8","1.2"
"20220627","面没合档","力玫矫","25.1","28.8","22.6","22.1","21.9","27.3","17.4","2.2","0.0","7.9","0.7","4.0","5.7","0.0","0.0","0.0","90.6","76.8","73.4","9.9","7.8","0.0","0.0","0.0","0.0","5.1","5.0","1.4"
"20220626","面没合档","没林矫","28.3","30.9","26.0","22.5","23.6","28.2","19.8","0.0","12.9","8.0","2.8","5.5","5.2","9.26","15.6","0.0","69.6","76.3","70.3","7.1","6.6","6.9","0.0","0.0","0.0","7.9","5.2","1.7"
